dataset	split	task	arm	fit	correct	correct_grids	test_grids	oracle_chosen_family	selected_program	oracle_witness
ARC2	evaluation	c7f57c3e	objects	false	false	0	1	false		
ARC2	evaluation	c7f57c3e	grid_objects	false	false	0	1	false		
ARC2	evaluation	2b83f449	complete	false	false	0	1	NA	id	
ARC2	evaluation	2b83f449	grid_d2	false	false	0	1	false		
ARC2	evaluation	2b83f449	objects	false	false	0	1	false		
ARC2	evaluation	2b83f449	grid_objects	false	false	0	1	false		
ARC2	training	470c91de	complete	false	false	0	1	NA	id	
ARC2	training	470c91de	grid_d2	false	false	0	1	false		
ARC2	training	470c91de	objects	false	false	0	1	false		
ARC2	training	470c91de	grid_objects	false	false	0	1	false		
ARC2	training	4c177718	complete	false	false	0	2	NA	id	
ARC2	training	4c177718	grid_d2	false	false	0	2	false		
ARC2	training	4c177718	objects	false	false	0	2	false		
ARC2	training	4c177718	grid_objects	false	false	0	2	false		
ARC2	training	1efba499	complete	false	false	0	1	NA	id	
ARC2	training	1efba499	grid_d2	false	false	0	1	false		
ARC2	training	1efba499	objects	false	false	0	1	false		
ARC2	training	1efba499	grid_objects	false	false	0	1	false		
ARC2	training	770cc55f	complete	false	false	0	1	NA	id	
ARC2	training	770cc55f	grid_d2	false	false	0	1	false		
ARC2	training	770cc55f	objects	false	false	0	1	false		
ARC2	training	770cc55f	grid_objects	false	false	0	1	false		
ARC2	training	009d5c81	complete	false	false	0	1	NA	id	
ARC2	training	009d5c81	grid_d2	false	false	0	1	false		
ARC2	training	009d5c81	objects	false	false	0	1	false		
ARC2	training	009d5c81	grid_objects	false	false	0	1	false		
ARC2	training	264363fd	complete	false	false	0	1	NA	id	
ARC2	training	264363fd	grid_d2	false	false	0	1	false		
ARC2	training	264363fd	objects	false	false	0	1	false		
ARC2	training	264363fd	grid_objects	false	false	0	1	false		
ARC2	training	ac605cbb	complete	false	false	0	1	NA	id	
ARC2	training	ac605cbb	grid_d2	false	false	0	1	false		
ARC2	training	ac605cbb	objects	false	false	0	1	false		
ARC2	training	ac605cbb	grid_objects	false	false	0	1	false		
ARC2	training	f1cefba8	complete	false	false	0	1	NA	id	
ARC2	training	f1cefba8	grid_d2	false	false	0	1	false		
ARC2	training	f1cefba8	objects	false	false	0	1	false		
ARC2	training	f1cefba8	grid_objects	false	false	0	1	false		
ARC2	training	2b9ef948	complete	false	false	0	2	NA	id	
ARC2	training	2b9ef948	grid_d2	false	false	0	2	false		
ARC2	training	2b9ef948	objects	false	false	0	2	false		
ARC2	training	2b9ef948	grid_objects	false	false	0	2	false		
ARC2	training	15660dd6	complete	false	false	0	1	NA	id	
ARC2	training	15660dd6	grid_d2	false	false	0	1	false		
ARC2	training	15660dd6	objects	false	false	0	1	false		
ARC2	training	15660dd6	grid_objects	false	false	0	1	false		
ARC2	training	68b67ca3	complete	false	false	0	1	NA	id	
ARC2	training	68b67ca3	grid_d2	false	false	0	1	false		
ARC2	training	68b67ca3	objects	false	false	0	1	false		
ARC2	training	68b67ca3	grid_objects	false	false	0	1	false		
ARC2	training	e9afcf9a	complete	false	false	0	1	NA	id	
ARC2	training	e9afcf9a	grid_d2	false	false	0	1	false		
ARC2	training	e9afcf9a	objects	false	false	0	1	false		
ARC2	training	e9afcf9a	grid_objects	false	false	0	1	false		
ARC2	training	516b51b7	complete	false	false	0	1	NA	id	
ARC2	training	516b51b7	grid_d2	false	false	0	1	false		
ARC2	training	516b51b7	objects	false	false	0	1	false		
ARC2	training	516b51b7	grid_objects	false	false	0	1	false		
ARC2	training	351d6448	complete	false	false	0	1	NA	id	
ARC2	training	351d6448	grid_d2	false	false	0	1	false		
ARC2	training	351d6448	objects	false	false	0	1	false		
ARC2	training	351d6448	grid_objects	false	false	0	1	false		
ARC2	training	a5f85a15	complete	false	false	0	1	NA	id	
ARC2	training	a5f85a15	grid_d2	false	false	0	1	false		
ARC2	training	a5f85a15	objects	false	false	0	1	false		
ARC2	training	a5f85a15	grid_objects	false	false	0	1	false		
ARC2	training	9aec4887	complete	false	false	0	1	NA	id	
ARC2	training	9aec4887	grid_d2	false	false	0	1	false		
ARC2	training	9aec4887	objects	false	false	0	1	false		
ARC2	training	9aec4887	grid_objects	false	false	0	1	false		
ARC2	evaluation	35ab12c3	complete	false	false	0	1	NA	id	
ARC2	evaluation	35ab12c3	grid_d2	false	false	0	1	false		
ARC2	evaluation	35ab12c3	objects	false	false	0	1	false		
ARC2	evaluation	35ab12c3	grid_objects	false	false	0	1	false		
ARC2	training	414297c0	complete	false	false	0	1	NA	id	
ARC2	training	414297c0	grid_d2	false	false	0	1	false		
ARC2	training	414297c0	objects	false	false	0	1	false		
ARC2	training	414297c0	grid_objects	false	false	0	1	false		
ARC2	training	e7b06bea	complete	false	false	0	1	NA	id	
ARC2	training	e7b06bea	grid_d2	false	false	0	1	false		
ARC2	training	e7b06bea	objects	false	false	0	1	false		
ARC2	training	e7b06bea	grid_objects	false	false	0	1	false		
ARC2	training	ae3edfdc	complete	false	false	0	1	NA	id	
ARC2	training	ae3edfdc	grid_d2	false	false	0	1	false		
ARC2	training	ae3edfdc	objects	false	false	0	1	false		
ARC2	training	ae3edfdc	grid_objects	false	false	0	1	false		
ARC2	evaluation	a32d8b75	complete	false	false	0	2	NA	id	
ARC2	evaluation	a32d8b75	grid_d2	false	false	0	2	false		
ARC2	evaluation	a32d8b75	objects	false	false	0	2	false		
ARC2	evaluation	a32d8b75	grid_objects	false	false	0	2	false		
ARC2	training	34cfa167	complete	false	false	0	2	NA	id	
ARC2	training	34cfa167	grid_d2	false	false	0	2	false		
ARC2	training	34cfa167	objects	false	false	0	2	false		
ARC2	training	34cfa167	grid_objects	false	false	0	2	false		
ARC2	evaluation	247ef758	complete	false	false	0	2	NA	id	
ARC2	evaluation	247ef758	grid_d2	false	false	0	2	false		
ARC2	evaluation	247ef758	objects	false	false	0	2	false		
ARC2	evaluation	247ef758	grid_objects	false	false	0	2	false		
ARC2	evaluation	fc7cae8d	complete	false	false	0	1	NA	id	
ARC2	evaluation	fc7cae8d	grid_d2	false	false	0	1	false		
ARC2	evaluation	fc7cae8d	objects	false	false	0	1	false		
ARC2	evaluation	fc7cae8d	grid_objects	false	false	0	1	false		
ARC2	training	2a5f8217	complete	false	false	0	1	NA	recolourNonzero 8	
ARC2	training	2a5f8217	grid_d2	false	false	0	1	false		
ARC2	training	2a5f8217	objects	false	false	0	1	false		
ARC2	training	2a5f8217	grid_objects	false	false	0	1	false		
ARC2	training	195ba7dc	complete	true	true	1	1	NA	splitH or 1	
ARC2	training	195ba7dc	grid_d2	true	true	1	1	true	splitH or 1	splitH or 1
ARC2	training	195ba7dc	objects	false	false	0	1	false		
ARC2	training	195ba7dc	grid_objects	true	true	1	1	true	splitH or 1	splitH or 1
ARC2	training	c909285e	complete	false	false	0	1	NA	id	
ARC2	training	c909285e	grid_d2	false	false	0	1	false		
ARC2	training	c909285e	objects	false	false	0	1	false		
ARC2	training	c909285e	grid_objects	false	false	0	1	false		
ARC2	training	a644e277	complete	false	false	0	1	NA	id	
ARC2	training	a644e277	grid_d2	false	false	0	1	false		
ARC2	training	a644e277	objects	false	false	0	1	false		
ARC2	training	a644e277	grid_objects	false	false	0	1	false		
ARC2	training	7ee1c6ea	complete	false	false	0	1	NA	id	
ARC2	training	7ee1c6ea	grid_d2	false	false	0	1	false		
ARC2	training	7ee1c6ea	objects	false	false	0	1	false		
ARC2	training	7ee1c6ea	grid_objects	false	false	0	1	false		
ARC2	training	8e2edd66	complete	false	false	0	1	NA	id	
ARC2	training	8e2edd66	grid_d2	false	false	0	1	false		
ARC2	training	8e2edd66	objects	false	false	0	1	false		
ARC2	training	8e2edd66	grid_objects	false	false	0	1	false		
ARC2	training	15113be4	complete	false	false	0	1	NA	id	
ARC2	training	15113be4	grid_d2	false	false	0	1	false		
ARC2	training	15113be4	objects	false	false	0	1	false		
ARC2	training	15113be4	grid_objects	false	false	0	1	false		
ARC2	training	3cd86f4f	complete	false	false	0	3	NA	id	
ARC2	training	3cd86f4f	grid_d2	false	false	0	3	false		
ARC2	training	3cd86f4f	objects	false	false	0	3	false		
ARC2	training	3cd86f4f	grid_objects	false	false	0	3	false		
ARC2	training	c3202e5a	complete	false	false	0	1	NA	id	
ARC2	training	c3202e5a	grid_d2	false	false	0	1	false		
ARC2	training	c3202e5a	objects	false	false	0	1	false		
ARC2	training	c3202e5a	grid_objects	false	false	0	1	false		
ARC2	training	445eab21	complete	false	false	0	1	NA	id	
ARC2	training	445eab21	grid_d2	false	false	0	1	false		
ARC2	training	445eab21	objects	false	false	0	1	false		
ARC2	training	445eab21	grid_objects	false	false	0	1	false		
ARC2	training	f2829549	complete	true	true	1	1	NA	splitH nor 3	
ARC2	training	f2829549	grid_d2	true	true	1	1	true	splitH nor 3	splitH nor 3
ARC2	training	f2829549	objects	false	false	0	1	false		
ARC2	training	f2829549	grid_objects	true	true	1	1	true	splitH nor 3	splitH nor 3
ARC2	training	e345f17b	complete	true	true	2	2	NA	splitH nor 4	
ARC2	training	e345f17b	grid_d2	true	true	2	2	true	splitH nor 4	splitH nor 4
ARC2	training	e345f17b	objects	false	false	0	2	false		
ARC2	training	e345f17b	grid_objects	true	true	2	2	true	splitH nor 4	splitH nor 4
ARC2	training	2753e76c	complete	false	false	0	1	NA	id	
ARC2	training	2753e76c	grid_d2	false	false	0	1	false		
ARC2	training	2753e76c	objects	false	false	0	1	false		
ARC2	training	2753e76c	grid_objects	false	false	0	1	false		
ARC2	training	626c0bcc	complete	false	false	0	1	NA	id	
ARC2	training	626c0bcc	grid_d2	false	false	0	1	false		
ARC2	training	626c0bcc	objects	false	false	0	1	false		
ARC2	training	626c0bcc	grid_objects	false	false	0	1	false		
ARC2	training	494ef9d7	complete	false	false	0	1	NA	id	
ARC2	training	494ef9d7	grid_d2	false	false	0	1	false		
ARC2	training	494ef9d7	objects	false	false	0	1	false		
ARC2	training	494ef9d7	grid_objects	false	false	0	1	false		
ARC2	training	6a11f6da	complete	false	false	0	1	NA	id	
ARC2	training	6a11f6da	grid_d2	false	false	0	1	false		
ARC2	training	6a11f6da	objects	false	false	0	1	false		
ARC2	training	6a11f6da	grid_objects	false	false	0	1	false		
ARC2	training	ecdecbb3	complete	false	false	0	1	NA	id	
ARC2	training	ecdecbb3	grid_d2	false	false	0	1	false		
ARC2	training	ecdecbb3	objects	false	false	0	1	false		
ARC2	training	ecdecbb3	grid_objects	false	false	0	1	false		
ARC2	evaluation	7b0280bc	complete	false	false	0	1	NA	id	
ARC2	evaluation	7b0280bc	grid_d2	false	false	0	1	false		
ARC2	evaluation	7b0280bc	objects	false	false	0	1	false		
ARC2	evaluation	7b0280bc	grid_objects	false	false	0	1	false		
ARC2	training	a59b95c0	complete	false	false	0	1	NA	tile 3 3	
ARC2	training	a59b95c0	grid_d2	false	false	0	1	false		
ARC2	training	a59b95c0	objects	false	false	0	1	false		
ARC2	training	a59b95c0	grid_objects	false	false	0	1	false		
ARC2	training	9c56f360	complete	false	false	0	1	NA	id	
ARC2	training	9c56f360	grid_d2	false	false	0	1	false		
ARC2	training	9c56f360	objects	false	false	0	1	false		
ARC2	training	9c56f360	grid_objects	false	false	0	1	false		
ARC2	training	4e469f39	complete	false	false	0	1	NA	id	
ARC2	training	4e469f39	grid_d2	false	false	0	1	false		
ARC2	training	4e469f39	objects	false	false	0	1	false		
ARC2	training	4e469f39	grid_objects	false	false	0	1	false		
ARC2	training	4e7e0eb9	complete	false	false	0	2	NA	recolour 1 8	
ARC2	training	4e7e0eb9	grid_d2	false	false	0	2	false		
ARC2	training	4e7e0eb9	objects	false	false	0	2	false		
ARC2	training	4e7e0eb9	grid_objects	false	false	0	2	false		
ARC2	training	95a58926	complete	false	false	0	1	NA	id	
ARC2	training	95a58926	grid_d2	false	false	0	1	false		
ARC2	training	95a58926	objects	false	false	0	1	false		
ARC2	training	95a58926	grid_objects	false	false	0	1	false		
ARC2	evaluation	a47bf94d	complete	false	false	0	1	NA	id	
ARC2	evaluation	a47bf94d	grid_d2	false	false	0	1	false		
ARC2	evaluation	a47bf94d	objects	false	false	0	1	false		
ARC2	evaluation	a47bf94d	grid_objects	false	false	0	1	false		
ARC2	training	22208ba4	complete	false	false	0	1	NA	id	
ARC2	training	22208ba4	grid_d2	false	false	0	1	false		
ARC2	training	22208ba4	objects	false	false	0	1	false		
ARC2	training	22208ba4	grid_objects	false	false	0	1	false		
ARC2	training	97999447	complete	false	false	0	1	NA	id	
ARC2	training	97999447	grid_d2	false	false	0	1	false		
ARC2	training	97999447	objects	false	false	0	1	false		
ARC2	training	97999447	grid_objects	false	false	0	1	false		
ARC2	training	776ffc46	complete	false	false	0	1	NA	id	
ARC2	training	776ffc46	grid_d2	false	false	0	1	false		
ARC2	training	776ffc46	objects	false	false	0	1	false		
ARC2	training	776ffc46	grid_objects	false	false	0	1	false		
ARC2	training	4acc7107	complete	false	false	0	1	NA	id	
ARC2	training	4acc7107	grid_d2	false	false	0	1	false		
ARC2	training	4acc7107	objects	false	false	0	1	false		
ARC2	training	4acc7107	grid_objects	false	false	0	1	false		
ARC2	training	239be575	complete	false	false	1	2	NA	cropSmallest	
ARC2	training	239be575	grid_d2	false	false	0	2	false		
ARC2	training	239be575	objects	false	false	0	2	false		
ARC2	training	239be575	grid_objects	false	false	0	2	false		
ARC2	training	d282b262	complete	false	false	0	1	NA	id	
ARC2	training	d282b262	grid_d2	false	false	0	1	false		
ARC2	training	d282b262	objects	false	false	0	1	false		
ARC2	training	d282b262	grid_objects	false	false	0	1	false		
ARC2	training	97239e3d	complete	false	false	0	1	NA	id	
ARC2	training	97239e3d	grid_d2	false	false	0	1	false		
ARC2	training	97239e3d	objects	false	false	0	1	false		
ARC2	training	97239e3d	grid_objects	false	false	0	1	false		
ARC2	training	5751f35e	complete	true	true	1	1	NA	symmetrizeH ; symmetrize4	
ARC2	training	5751f35e	grid_d2	true	true	1	1	true	symmetrizeH ; symmetrize4	symmetrizeH ; symmetrize4
ARC2	training	5751f35e	objects	false	false	0	1	false		
ARC2	training	5751f35e	grid_objects	true	true	1	1	true	symmetrizeH ; symmetrize4	symmetrizeH ; symmetrize4
ARC2	training	9def23fe	complete	false	false	0	1	NA	id	
ARC2	training	9def23fe	grid_d2	false	false	0	1	false		
ARC2	training	9def23fe	objects	false	false	0	1	false		
ARC2	training	9def23fe	grid_objects	false	false	0	1	false		
ARC2	training	15696249	complete	false	false	0	1	NA	id	
ARC2	training	15696249	grid_d2	false	false	0	1	false		
ARC2	training	15696249	objects	false	false	0	1	false		
ARC2	training	15696249	grid_objects	false	false	0	1	false		
ARC2	evaluation	e87109e9	complete	false	false	0	1	NA	id	
ARC2	evaluation	e87109e9	grid_d2	false	false	0	1	false		
ARC2	evaluation	e87109e9	objects	false	false	0	1	false		
ARC2	evaluation	e87109e9	grid_objects	false	false	0	1	false		
ARC2	training	8be77c9e	complete	true	true	1	1	NA	vconcatFlip	
ARC2	training	8be77c9e	grid_d2	true	true	1	1	true	vconcatFlip	vconcatFlip
ARC2	training	8be77c9e	objects	false	false	0	1	false		
ARC2	training	8be77c9e	grid_objects	true	true	1	1	true	vconcatFlip	vconcatFlip
ARC2	training	f823c43c	complete	false	false	0	1	NA	id	
ARC2	training	f823c43c	grid_d2	false	false	0	1	false		
ARC2	training	f823c43c	objects	false	false	0	1	false		
ARC2	training	f823c43c	grid_objects	false	false	0	1	false		
ARC2	training	4938f0c2	complete	false	false	0	1	NA	id	
ARC2	training	4938f0c2	grid_d2	false	false	0	1	false		
ARC2	training	4938f0c2	objects	false	false	0	1	false		
ARC2	training	4938f0c2	grid_objects	false	false	0	1	false		
ARC2	training	321b1fc6	complete	false	false	0	1	NA	id	
ARC2	training	321b1fc6	grid_d2	false	false	0	1	false		
ARC2	training	321b1fc6	objects	false	false	0	1	false		
ARC2	training	321b1fc6	grid_objects	false	false	0	1	false		
ARC2	training	0962bcdd	complete	false	false	0	1	NA	id	
ARC2	training	0962bcdd	grid_d2	false	false	0	1	false		
ARC2	training	0962bcdd	objects	false	false	0	1	false		
ARC2	training	0962bcdd	grid_objects	false	false	0	1	false		
ARC2	training	e5062a87	complete	false	false	0	1	NA	id	
ARC2	training	e5062a87	grid_d2	false	false	0	1	false		
ARC2	training	e5062a87	objects	false	false	0	1	false		
ARC2	training	e5062a87	grid_objects	false	false	0	1	false		
ARC2	evaluation	1818057f	complete	false	false	0	1	NA	id	
ARC2	evaluation	1818057f	grid_d2	false	false	0	1	false		
ARC2	evaluation	1818057f	objects	false	false	0	1	false		
ARC2	evaluation	1818057f	grid_objects	false	false	0	1	false		
ARC2	training	50cb2852	complete	false	false	0	1	NA	id	
ARC2	training	50cb2852	grid_d2	false	false	0	1	false		
ARC2	training	50cb2852	objects	false	false	0	1	false		
ARC2	training	50cb2852	grid_objects	false	false	0	1	false		
ARC2	evaluation	16de56c4	complete	false	false	0	2	NA	id	
ARC2	evaluation	16de56c4	grid_d2	false	false	0	2	false		
ARC2	evaluation	16de56c4	objects	false	false	0	2	false		
ARC2	evaluation	16de56c4	grid_objects	false	false	0	2	false		
ARC2	training	825aa9e9	complete	false	false	0	1	NA	id	
ARC2	training	825aa9e9	grid_d2	false	false	0	1	false		
ARC2	training	825aa9e9	objects	false	false	0	1	false		
ARC2	training	825aa9e9	grid_objects	false	false	0	1	false		
ARC2	training	639f5a19	complete	false	false	0	1	NA	id	
ARC2	training	639f5a19	grid_d2	false	false	0	1	false		
ARC2	training	639f5a19	objects	false	false	0	1	false		
ARC2	training	639f5a19	grid_objects	false	false	0	1	false		
ARC2	training	5b526a93	complete	false	false	0	1	NA	id	
ARC2	training	5b526a93	grid_d2	false	false	0	1	false		
ARC2	training	5b526a93	objects	false	false	0	1	false		
ARC2	training	5b526a93	grid_objects	false	false	0	1	false		
ARC2	training	f8cc533f	complete	false	false	0	2	NA	id	
ARC2	training	f8cc533f	grid_d2	false	false	0	2	false		
ARC2	training	f8cc533f	objects	false	false	0	2	false		
ARC2	training	f8cc533f	grid_objects	false	false	0	2	false		
ARC2	training	973e499e	complete	false	false	0	2	NA	id	
ARC2	training	973e499e	grid_d2	false	false	0	2	false		
ARC2	training	973e499e	objects	false	false	0	2	false		
ARC2	training	973e499e	grid_objects	false	false	0	2	false		
ARC2	training	1f85a75f	complete	true	true	1	1	NA	cropLargest	
ARC2	training	1f85a75f	grid_d2	true	true	1	1	true	cropLargest	cropLargest
ARC2	training	1f85a75f	objects	true	true	1	1	true	zero-4-mono / Largest / Identity / Crop	zero-4-mono / Largest / Identity / Crop
ARC2	training	1f85a75f	grid_objects	true	true	1	1	true	cropLargest	cropLargest
ARC2	evaluation	a25697e4	complete	false	false	0	2	NA	id	
ARC2	evaluation	a25697e4	grid_d2	false	false	0	2	false		
ARC2	evaluation	a25697e4	objects	false	false	0	2	false		
ARC2	evaluation	a25697e4	grid_objects	false	false	0	2	false		
ARC2	training	00d62c1b	complete	true	true	1	1	NA	fillEnclosed 4	
ARC2	training	00d62c1b	grid_d2	true	true	1	1	true	fillEnclosed 4	fillEnclosed 4
ARC2	training	00d62c1b	objects	false	false	0	1	false		
ARC2	training	00d62c1b	grid_objects	true	true	1	1	true	fillEnclosed 4	fillEnclosed 4
ARC2	training	310f3251	complete	false	false	0	1	NA	id	
ARC2	training	310f3251	grid_d2	false	false	0	1	false		
ARC2	training	310f3251	objects	false	false	0	1	false		
ARC2	training	310f3251	grid_objects	false	false	0	1	false		
ARC2	training	27f8ce4f	complete	false	false	0	1	NA	id	
ARC2	training	27f8ce4f	grid_d2	false	false	0	1	false		
ARC2	training	27f8ce4f	objects	false	false	0	1	false		
ARC2	training	27f8ce4f	grid_objects	false	false	0	1	false		
ARC2	training	137eaa0f	complete	false	false	0	1	NA	id	
ARC2	training	137eaa0f	grid_d2	false	false	0	1	false		
ARC2	training	137eaa0f	objects	false	false	0	1	false		
ARC2	training	137eaa0f	grid_objects	false	false	0	1	false		
ARC2	training	543a7ed5	complete	false	false	0	1	NA	id	
ARC2	training	543a7ed5	grid_d2	false	false	0	1	false		
ARC2	training	543a7ed5	objects	false	false	0	1	false		
ARC2	training	543a7ed5	grid_objects	false	false	0	1	false		
